ticker,type,data_points,daily_return_fractal_dimension,daily_return_std_dev,daily_return_kurtosis,daily_return_ki_resonance_score,daily_return_fundamental_freq,volatility_fractal_dimension,volatility_std_dev,volatility_kurtosis,volatility_ki_resonance_score,volatility_fundamental_freq,normalized_volume_fractal_dimension,normalized_volume_std_dev,normalized_volume_kurtosis,normalized_volume_ki_resonance_score,normalized_volume_fundamental_freq,zscore_daily_return_fractal_dimension,zscore_daily_return_std_dev,zscore_daily_return_kurtosis,zscore_daily_return_fundamental_freq,zscore_volatility_fractal_dimension,zscore_volatility_std_dev,zscore_volatility_kurtosis,zscore_volatility_fundamental_freq,zscore_normalized_volume_fractal_dimension,zscore_normalized_volume_std_dev,zscore_normalized_volume_kurtosis,zscore_normalized_volume_fundamental_freq
pbj.us,ETFs,3115,0.146651,0.009860,7.565145,0.681886,0.300257,0.767134,0.323622,1391.161357,0.000000,0.000642,0.533491,2.749417,119.457148,0.000000,0.142536,-0.021957,-0.014900,-0.145973,0.171889,2.188772,-0.012312,5.982039,-0.253188,1.040870,1.672091,-0.040519,2.538744
pbp.us,ETFs,2490,0.170661,0.010001,27.903122,0.000000,0.489755,0.548749,0.275767,331.375571,0.000000,0.001205,0.495239,1.454399,105.057328,0.000000,0.002410,-0.011395,-0.014880,-0.064468,1.546432,0.984711,-0.012312,1.123273,-0.240839,0.670087,0.088716,-0.146802,-0.330197
pbs.us,ETFs,3115,0.196219,0.013901,10.314031,0.000000,0.300257,0.587158,0.220351,539.022442,0.000000,0.000642,0.453895,2.120901,69.672110,0.000000,0.005457,-0.000153,-0.014333,-0.134957,0.171889,1.196478,-0.012312,2.075265,-0.253188,0.269325,0.903625,-0.407975,-0.267796
pbw.us,ETFs,3197,0.186635,0.021030,8.527925,0.000000,0.093242,0.449556,1.097260,28.959105,0.452644,0.001564,0.487021,0.985111,111.960442,1.301875,0.006569,-0.004369,-0.013331,-0.142115,-1.329716,0.437814,-0.012308,-0.263206,-0.232959,0.590423,-0.485068,-0.095851,-0.245046
pcef.us,ETFs,1947,0.273422,0.005974,22.052554,0.854536,0.490236,0.665970,0.188218,646.022872,0.000000,0.003595,0.250487,0.627321,13.766125,0.848366,0.006163,0.033809,-0.015446,-0.087915,1.549924,1.631006,-0.012312,2.565827,-0.188386,-1.702367,-0.922526,-0.820609,-0.253344
pcy.us,ETFs,2540,0.125890,0.011188,81.676522,0.000000,0.465538,0.511431,0.261950,125.431544,0.991933,0.004331,0.384420,0.859955,68.859470,0.000000,0.047638,-0.031091,-0.014714,0.151030,1.370769,0.778960,-0.012312,0.179088,-0.172248,-0.404114,-0.638092,-0.413973,0.595802
pdbc.us,ETFs,722,0.135419,0.011144,4.411262,0.610491,0.274619,0.413186,0.275764,185.169832,0.000000,0.008310,0.533977,4.196816,257.487544,1.722104,0.013850,-0.026899,-0.014720,-0.158612,-0.014081,0.237286,-0.012312,0.452968,-0.084926,1.045579,3.441778,0.978264,-0.095959
pdn.us,ETFs,2546,0.140903,0.014719,8.531755,0.000000,0.431041,0.421146,0.261869,62.020461,1.225080,0.002357,0.484585,2.020436,103.819640,0.000000,0.003928,-0.024486,-0.014218,-0.142099,1.120546,0.281176,-0.012312,-0.111631,-0.215565,0.566812,0.780790,-0.155937,-0.299116
pej.us,ETFs,3118,0.315930,0.014329,9.744529,0.839922,0.250241,0.616184,0.293054,681.064905,0.000000,0.002245,0.493825,1.782709,80.455457,0.626178,0.005773,0.052508,-0.014272,-0.137239,-0.190909,1.356510,-0.012312,2.726483,-0.218014,0.656379,0.490129,-0.328385,-0.261337
pek.us,ETFs,1720,0.177496,0.020644,11.108011,0.000000,0.246073,0.367553,0.506498,21.449165,0.000000,0.001163,0.459658,1.977682,86.942217,0.000000,0.001744,-0.008389,-0.013386,-0.131775,-0.221137,-0.014309,-0.012311,-0.297637,-0.241762,0.325191,0.728517,-0.280507,-0.343821
pex.us,ETFs,1008,0.152975,0.011513,13.909964,0.000000,0.430983,0.387337,0.731199,66.792965,0.000000,0.004960,0.443419,2.078305,101.230142,0.000000,0.008929,-0.019175,-0.014668,-0.120546,1.120125,0.094771,-0.012310,-0.089750,-0.158433,0.167781,0.851545,-0.175050,-0.196729
pey.us,ETFs,3201,0.149805,0.015074,18.192854,0.778627,0.298438,0.566553,0.138904,242.665388,0.000000,0.002499,0.453993,1.061072,133.621125,0.000000,0.003749,-0.020570,-0.014168,-0.103382,0.158692,1.082872,-0.012312,0.716566,-0.212436,0.270278,-0.392193,0.064023,-0.302779
pez.us,ETFs,2747,0.152992,0.014006,7.247203,0.915841,0.461034,0.715366,0.531491,749.685412,0.000000,0.000728,0.506282,2.798233,115.838465,1.762825,0.096105,-0.019168,-0.014318,-0.147247,1.338103,1.903349,-0.012311,3.041085,-0.251301,0.777123,1.731777,-0.067228,1.588113
pff.us,ETFs,2675,0.313578,0.013909,49.345375,0.000000,0.098355,0.474502,0.353686,45.714037,0.000000,0.002991,0.351464,0.750625,31.531443,0.000000,0.004486,0.051474,-0.014331,0.021462,-1.292629,0.575350,-0.012312,-0.186390,-0.201653,-0.723573,-0.771766,-0.689486,-0.287686
pfig.us,ETFs,1530,0.165738,0.003185,5.251102,0.000000,0.487901,0.648992,0.225006,487.719591,0.766504,0.013725,0.431351,1.940763,83.764381,0.000000,0.100654,-0.013561,-0.015838,-0.155247,1.532981,1.537399,-0.012312,1.840059,0.033901,0.050804,0.683376,-0.303962,1.681244
pfm.us,ETFs,3061,0.264149,0.010731,16.667525,1.576451,0.298366,0.787093,0.327156,806.595518,0.000000,0.000653,0.525557,1.564682,150.823990,0.620162,0.005227,0.029730,-0.014778,-0.109495,0.158174,2.298816,-0.012312,3.301999,-0.252939,0.963963,0.223555,0.190995,-0.272514
pfxf.us,ETFs,1338,0.189280,0.004370,7.699210,0.000000,0.139117,0.426965,0.097775,140.030143,0.000000,0.003737,0.371833,0.912579,66.846442,0.000000,0.004484,-0.003205,-0.015671,-0.145436,-0.996951,0.313259,-0.012313,0.246018,-0.185278,-0.526126,-0.573751,-0.428831,-0.287720
pgal.us,ETFs,993,0.228900,0.013811,6.955749,0.866375,0.127016,0.250122,0.083827,10.393932,0.000000,0.003021,0.369526,2.064167,53.297623,1.262283,0.006042,0.014224,-0.014345,-0.148415,-1.084729,-0.661762,-0.012313,-0.348321,-0.200984,-0.548488,0.834259,-0.528833,-0.255822
pgf.us,ETFs,2755,0.254639,0.016883,57.307529,0.000000,0.101670,0.568884,0.207067,155.727038,0.000000,0.002904,0.376938,0.806209,37.637782,0.000000,0.001089,0.025546,-0.013914,0.053370,-1.268578,1.095725,-0.012312,0.317983,-0.203558,-0.476641,-0.703805,-0.644416,-0.357237
pghy.us,ETFs,1105,0.140980,0.003754,6.044166,0.655274,0.452899,0.466164,0.179181,255.878551,0.000000,0.008145,0.345615,1.719220,48.293189,0.892542,0.009050,-0.024452,-0.015758,-0.152069,1.279090,0.529379,-0.012312,0.777144,-0.088556,-0.780263,0.412503,-0.565770,-0.194247
pgj.us,ETFs,3201,0.183153,0.019652,9.207268,1.767491,0.117188,0.438771,0.332904,39.063873,0.000000,0.000625,0.471261,0.975806,75.585637,1.087156,0.005311,-0.005900,-0.013525,-0.139392,-1.156022,0.378348,-0.012312,-0.216879,-0.253567,0.437663,-0.496445,-0.364328,-0.270798
pgm.us,ETFs,2033,0.153109,0.022388,11.182245,0.000000,0.369094,0.389844,0.517062,35.300279,0.000000,0.003443,0.349747,1.625318,28.450563,0.611588,0.006394,-0.019117,-0.013141,-0.131478,0.671210,0.108590,-0.012311,-0.234134,-0.191723,-0.740215,0.297692,-0.712226,-0.248611
pgx.us,ETFs,2464,0.281747,0.015243,56.203511,0.000000,0.101502,0.489676,0.217876,58.704453,0.000000,0.002435,0.403051,0.770151,76.338252,0.608929,0.004464,0.037471,-0.014144,0.048946,-1.269797,0.659011,-0.012312,-0.126833,-0.213844,-0.223520,-0.747892,-0.358773,-0.288130
phb.us,ETFs,2511,0.348095,0.010015,207.785213,0.904566,0.362550,0.399023,0.152072,39.746811,0.000000,0.002788,0.345295,1.146836,27.600624,0.000000,0.005974,0.066658,-0.014878,0.656413,0.623737,0.159201,-0.012312,-0.213748,-0.206106,-0.783366,-0.287332,-0.718499,-0.257226
phdg.us,ETFs,1231,0.146611,0.005109,5.260029,1.469519,0.489431,0.377745,0.131825,86.099599,0.000000,0.030869,0.538640,2.614536,197.441945,0.000000,0.008123,-0.021975,-0.015567,-0.155211,1.544081,0.041886,-0.012312,-0.001236,0.410084,1.090787,1.507176,0.535076,-0.213212
picb.us,ETFs,1875,0.206101,0.005435,5.512181,0.783876,0.431163,0.253048,0.090893,11.539606,0.000000,0.001067,0.494657,1.633355,129.350982,0.844772,0.139200,0.004195,-0.015522,-0.154200,1.121432,-0.645629,-0.012313,-0.343069,-0.243871,0.664446,0.307519,0.032506,2.470441
pick.us,ETFs,1433,0.156568,0.017034,4.486649,1.508395,0.106844,0.271835,0.293873,11.969926,1.587842,0.003489,0.515588,2.511226,163.159172,0.000000,0.016748,-0.017595,-0.013893,-0.158310,-1.231053,-0.542046,-0.012312,-0.341096,-0.190714,0.867331,1.380863,0.282039,-0.036633
pie.us,ETFs,2486,0.138736,0.016817,10.139122,0.000000,0.104225,0.477412,0.262830,154.679818,0.000000,0.002011,0.320418,1.053286,22.375830,0.706670,0.005229,-0.025440,-0.013923,-0.135658,-1.250044,0.591395,-0.012312,0.313182,-0.223144,-1.024508,-0.401712,-0.757062,-0.272468
pin.us,ETFs,2441,0.349807,0.021111,14.855284,0.000000,0.247541,0.666799,0.296868,861.456996,0.000000,0.002458,0.356850,0.695383,19.457811,0.000000,0.007374,0.067411,-0.013320,-0.116758,-0.210491,1.635575,-0.012312,3.553521,-0.213341,-0.671362,-0.839308,-0.778600,-0.228556
pio.us,ETFs,2624,0.351328,0.015330,17.440256,1.691509,0.073580,0.560986,0.302469,256.499545,0.000000,0.001143,0.347289,0.825923,38.563177,0.000000,0.004573,0.068080,-0.014132,-0.106398,-1.472334,1.052181,-0.012312,0.779991,-0.242189,-0.764042,-0.679702,-0.637586,-0.285901
pjp.us,ETFs,3119,0.189357,0.012047,8.188873,1.606104,0.187620,0.728894,0.717472,825.905996,0.000000,0.002244,0.578077,1.685603,256.152448,0.000000,0.005771,-0.003171,-0.014593,-0.143474,-0.645131,1.977933,-0.012310,3.390531,-0.218030,1.473059,0.371401,0.968409,-0.261375
pkb.us,ETFs,3031,0.144468,0.017071,8.198872,0.000000,0.298680,0.410002,0.191821,31.514540,0.468879,0.000990,0.472168,1.706652,73.254713,0.000000,0.002969,-0.022918,-0.013887,-0.143433,0.160450,0.219731,-0.012312,-0.251490,-0.245558,0.446451,0.397137,-0.381533,-0.318738
plnd.us,ETFs,1993,0.147137,0.017626,6.867183,0.742839,0.176205,0.367736,0.169955,23.384023,0.520328,0.002509,0.394286,1.314055,43.371943,0.000000,0.004516,-0.021744,-0.013809,-0.148770,-0.727934,-0.013298,-0.012312,-0.288766,-0.212227,-0.308483,-0.082879,-0.602093,-0.287075
pmr.us,ETFs,2988,0.180040,0.013669,6.365167,0.000000,0.477737,0.422555,0.205551,39.998116,0.000000,0.000669,0.616779,2.650353,236.944571,0.000000,0.007363,-0.007270,-0.014365,-0.150782,1.459257,0.288941,-0.012312,-0.212596,-0.252589,1.848208,1.550968,0.826639,-0.228787
pnqi.us,ETFs,2302,0.172950,0.016367,12.890002,1.494674,0.298566,0.509032,0.710623,245.306314,1.387795,0.002172,0.386659,1.237912,40.676368,1.627919,0.002172,-0.010388,-0.013986,-0.124634,0.159623,0.765730,-0.012310,0.728674,-0.219616,-0.382412,-0.175976,-0.621989,-0.335062
ppa.us,ETFs,3032,0.143140,0.012548,8.733496,0.000000,0.300231,0.757689,0.406169,1268.316366,0.000000,0.000660,0.531402,1.743093,153.008962,1.452316,0.005277,-0.023502,-0.014523,-0.141291,0.171701,2.136697,-0.012311,5.418836,-0.252802,1.020625,0.441692,0.207122,-0.271490
pph.us,ETFs,3201,0.210347,0.010338,11.181693,0.000000,0.298438,0.739048,0.506407,1090.144812,0.000000,0.000625,0.435550,1.109420,81.178262,0.929465,0.004374,0.006062,-0.014833,-0.131480,0.158692,2.033920,-0.012311,4.601978,-0.253567,0.091505,-0.333080,-0.323050,-0.289986
pplt.us,ETFs,1975,0.157630,0.012139,4.151044,0.000000,0.218338,0.262167,0.815039,9.704500,0.609456,0.002532,0.340653,0.778068,24.423397,0.904163,0.009114,-0.017128,-0.014580,-0.159655,-0.422314,-0.595349,-0.012309,-0.351482,-0.211725,-0.828366,-0.738212,-0.741949,-0.192934
prb.us,ETFs,1917,0.174442,0.002637,5.455281,0.000000,0.498956,0.447627,0.108709,112.603884,0.000000,0.001043,0.360308,1.400103,32.382561,0.000000,0.007825,-0.009732,-0.015914,-0.154428,1.613174,0.427180,-0.012313,0.120278,-0.244384,-0.637843,0.022329,-0.683204,-0.219329
prf.us,ETFs,2995,0.186551,0.012995,12.800103,0.801778,0.300267,0.516188,0.498841,216.547363,0.000000,0.000668,0.434137,0.857162,70.160534,0.748693,0.009015,-0.004405,-0.014460,-0.124994,0.171964,0.805188,-0.012311,0.596824,-0.252624,0.077809,-0.641507,-0.404370,-0.194959
prfz.us,ETFs,2805,0.165498,0.015707,8.482702,0.777498,0.298502,0.557495,0.857767,509.043897,0.506922,0.002852,0.415451,1.113641,57.640690,0.881015,0.008913,-0.013667,-0.014079,-0.142296,0.159161,1.032932,-0.012309,1.937823,-0.204694,-0.103326,-0.327918,-0.496777,-0.197055
psau.us,ETFs,2303,0.143256,0.027135,8.031092,0.000000,0.367072,0.307384,0.504118,9.411791,0.000000,0.001737,0.522417,1.693186,126.981551,0.000000,0.008250,-0.023451,-0.012474,-0.144106,0.656540,-0.346051,-0.012311,-0.352824,-0.229165,0.933528,0.380672,0.015018,-0.210620
pscc.us,ETFs,1661,0.159857,0.010502,5.499994,1.812527,0.155422,0.430551,0.492820,86.150890,0.000000,0.003612,0.453713,1.893012,73.132991,0.000000,0.022878,-0.016148,-0.014810,-0.154249,-0.878687,0.333029,-0.012311,-0.001001,-0.188013,0.267556,0.624992,-0.382431,0.088867
pscd.us,ETFs,1673,0.175324,0.012521,6.798876,0.682446,0.300239,0.341157,0.369279,34.620360,0.750378,0.001793,0.356356,1.486917,46.069992,0.872821,0.003586,-0.009344,-0.014526,-0.149044,0.171761,-0.159842,-0.012311,-0.237251,-0.227929,-0.676154,0.128474,-0.582179,-0.306105
psce.us,ETFs,1671,0.142137,0.023789,5.033239,0.000000,0.467066,0.317735,0.441548,14.232217,0.000000,0.001197,0.402543,1.601890,57.342339,0.000000,0.007181,-0.023943,-0.012944,-0.156120,1.381854,-0.288979,-0.012311,-0.330724,-0.241013,-0.228448,0.269048,-0.498979,-0.232502
pscf.us,ETFs,1673,0.209626,0.011329,9.055996,1.451635,0.300239,0.389775,0.317495,72.735418,0.000000,0.002391,0.675483,2.124920,627.010853,0.000000,0.008966,0.005745,-0.014694,-0.139999,0.171761,0.108212,-0.012312,-0.062506,-0.214813,2.417243,0.908539,3.705662,-0.195964
psch.us,ETFs,1673,0.197976,0.012273,5.723936,1.445818,0.300239,0.583415,0.795945,674.320030,0.000000,0.002391,0.398977,1.215530,53.113006,0.709040,0.005977,0.000621,-0.014561,-0.153352,0.171761,1.175839,-0.012310,2.695560,-0.214813,-0.263007,-0.203342,-0.530196,-0.257153
psci.us,ETFs,1666,0.145046,0.012526,5.192548,0.000000,0.108108,0.358411,0.350093,35.332697,0.000000,0.001200,0.610773,2.691832,257.688883,1.675515,0.021008,-0.022664,-0.014526,-0.155481,-1.221880,-0.064715,-0.012312,-0.233985,-0.240935,1.789993,1.601684,0.979750,0.050593
pscm.us,ETFs,1426,0.155058,0.015729,8.273782,2.740947,0.491228,0.354039,0.433015,21.858599,0.000000,0.001403,0.431106,2.474469,67.906925,0.000000,0.006311,-0.018259,-0.014076,-0.143133,1.557117,-0.088818,-0.012311,-0.295759,-0.236501,0.048424,1.335922,-0.421004,-0.250313
psct.us,ETFs,1673,0.162913,0.013218,5.842468,0.753148,0.300239,0.401065,0.412292,120.660583,0.604314,0.005977,0.590857,1.820973,400.280877,0.000000,0.007770,-0.014804,-0.014428,-0.152877,0.171761,0.170459,-0.012311,0.157215,-0.136118,1.596934,0.536913,2.032201,-0.220440
pscu.us,ETFs,1665,0.153049,0.009279,4.820719,0.672763,0.300481,0.482911,0.391866,203.310610,0.691264,0.004805,0.610609,2.866356,274.647390,0.000000,0.009610,-0.019143,-0.014982,-0.156971,0.173513,0.621713,-0.012311,0.536138,-0.161845,1.788400,1.815069,1.104918,-0.182785
psi.us,ETFs,3107,0.153946,0.017171,5.103768,0.680219,0.226658,0.401831,0.248658,55.433125,0.000000,0.001287,0.483097,1.500054,88.334175,0.000000,0.008690,-0.018749,-0.013873,-0.155837,-0.361967,0.174684,-0.012312,-0.141831,-0.239027,0.552388,0.144536,-0.270233,-0.201612
psj.us,ETFs,3111,0.154124,0.013251,6.703354,2.726692,0.073312,0.628921,0.363689,838.173597,0.000000,0.000643,0.505006,1.770813,97.897724,0.000000,0.005143,-0.018670,-0.014424,-0.149427,-1.474278,1.426739,-0.012311,3.446774,-0.253170,0.764757,0.475584,-0.199646,-0.274234
psk.us,ETFs,2053,0.184710,0.005028,79.908327,0.770112,0.129630,0.664735,0.313778,729.499223,0.808332,0.003897,0.443176,1.186892,87.764156,0.000000,0.005845,-0.005216,-0.015579,0.143944,-1.065772,1.624195,-0.012312,2.948538,-0.181771,0.165419,-0.238357,-0.274440,-0.259859
psp.us,ETFs,2782,0.261217,0.019179,15.072169,0.930273,0.298454,0.499271,0.161095,76.959945,1.235708,0.004313,0.439626,1.141258,71.976347,0.615044,0.007908,0.028440,-0.013591,-0.115889,0.158810,0.711914,-0.012312,-0.043138,-0.172627,0.131012,-0.294152,-0.390968,-0.217624
psq.us,ETFs,2869,0.221524,0.013077,10.699045,2.606094,0.298466,0.413682,3.153457,28.351446,0.000000,0.001743,0.355870,0.888325,20.933903,0.000000,0.006274,0.010979,-0.014448,-0.133414,0.158898,0.240020,-0.012299,-0.265992,-0.229035,-0.680859,-0.603405,-0.767705,-0.251079
psr.us,ETFs,2092,0.120144,0.017234,23.259546,0.000000,0.483979,0.322387,0.463216,19.477290,0.000000,0.001912,0.577299,2.511377,189.352169,0.000000,0.011472,-0.033618,-0.013864,-0.083078,1.504535,-0.263328,-0.012311,-0.306677,-0.225321,1.465516,1.381047,0.475366,-0.144649
pst.us,ETFs,2401,0.274615,0.008823,5.614547,0.811048,0.367083,0.481975,0.397193,57.284133,0.000000,0.001666,0.380956,1.059924,35.798099,0.605043,0.007913,0.034334,-0.015046,-0.153790,0.656621,0.616552,-0.012311,-0.133345,-0.230720,-0.437692,-0.393597,-0.657994,-0.217514
ptm.us,ETFs,2357,0.130720,0.020802,19.824068,0.924298,0.194822,0.369861,0.337563,35.800185,0.874799,0.001273,0.469074,1.610400,73.931974,1.555858,0.010607,-0.028966,-0.013363,-0.096845,-0.592895,-0.001585,-0.012312,-0.231842,-0.239348,0.416464,0.279453,-0.376534,-0.162371
puw.us,ETFs,2718,0.140615,0.018440,14.083348,0.870322,0.417740,0.572713,0.372950,281.820024,0.000000,0.001104,0.450254,1.489395,76.710703,0.000000,0.003311,-0.024613,-0.013695,-0.119851,1.024066,1.116836,-0.012311,0.896077,-0.243057,0.234029,0.131503,-0.356024,-0.311737
pvi.us,ETFs,2510,0.143346,0.001217,733.082597,0.000000,0.423675,0.877206,0.101641,1459.332853,0.000000,0.004382,0.488772,1.348263,114.414605,0.000000,0.018327,-0.023411,-0.016114,2.761552,1.067113,2.795648,-0.012313,6.294583,-0.171112,0.607395,-0.041054,-0.077737,-0.004312
pwb.us,ETFs,3197,0.144241,0.012216,15.744272,0.000000,0.298498,0.755419,0.374436,908.005812,0.000000,0.000626,0.613484,1.675037,352.445927,0.903831,0.006881,-0.023018,-0.014569,-0.113195,0.159132,2.124182,-0.012311,3.766931,-0.253549,1.816266,0.358482,1.679138,-0.238641
pwc.us,ETFs,3191,0.188572,0.012384,15.676998,0.000000,0.362069,0.825766,1.015803,1153.364184,0.000000,0.000627,0.738603,1.603184,838.806619,0.865154,0.040740,-0.003516,-0.014546,-0.113465,0.620249,2.512035,-0.012309,4.891818,-0.253524,3.029089,0.270630,5.268896,0.454568
pwv.us,ETFs,3195,0.133382,0.012024,19.151991,0.848102,0.298372,0.594681,0.258301,527.244465,0.000000,0.000626,0.521731,1.227394,169.141112,0.000000,0.004069,-0.027794,-0.014596,-0.099539,0.158217,1.237955,-0.012312,2.021267,-0.253541,0.926881,-0.188836,0.326191,-0.296226
pwz.us,ETFs,2525,0.229908,0.004962,39.051691,0.883767,0.342710,0.596868,0.164821,346.551570,0.000000,0.001584,0.488833,1.443317,84.818939,0.000000,0.005941,0.014667,-0.015588,-0.019790,0.479827,1.250015,-0.012312,1.192850,-0.232516,0.607985,0.075165,-0.296179,-0.257904
pxe.us,ETFs,3032,0.143748,0.021398,10.878672,0.000000,0.104256,0.519372,0.317549,203.750874,0.000000,0.000660,0.327432,1.070918,24.813654,0.000000,0.001649,-0.023235,-0.013280,-0.132694,-1.249822,0.822741,-0.012312,0.538156,-0.252802,-0.956515,-0.380155,-0.739069,-0.345769
pxf.us,ETFs,2616,0.141616,0.016799,11.283030,0.000000,0.403442,0.492061,0.577546,108.506672,0.585166,0.005352,0.450408,1.574232,69.481449,1.518551,0.095566,-0.024173,-0.013926,-0.131074,0.920350,0.672160,-0.012311,0.101493,-0.149845,0.235524,0.235231,-0.409382,1.577076
pxh.us,ETFs,2550,0.332113,0.019456,16.552724,0.967207,0.245194,0.641530,0.353393,492.852570,1.717534,0.002353,0.397863,1.464772,60.049213,0.742976,0.095294,0.059627,-0.013552,-0.109955,-0.227513,1.496256,-0.012312,1.863592,-0.215646,-0.273808,0.101398,-0.479000,1.571514
pxj.us,ETFs,3032,0.150883,0.023482,8.756509,0.000000,0.361927,0.346526,0.297489,15.887528,0.000000,0.001319,0.487592,1.493309,120.099139,2.738981,0.002309,-0.020096,-0.012987,-0.141199,0.619218,-0.130242,-0.012312,-0.323135,-0.238328,0.595960,0.136290,-0.035781,-0.332263
pxlg.us,ETFs,1489,0.192900,0.009424,8.708509,0.000000,0.488575,0.494034,0.244317,245.830996,0.000000,0.002686,0.597093,3.164345,302.581695,0.000000,0.007388,-0.001613,-0.014961,-0.141391,1.537875,0.683039,-0.012312,0.731080,-0.208330,1.657383,2.179409,1.311097,-0.228280
pxlv.us,ETFs,1417,0.262515,0.010460,13.294143,0.000000,0.474576,0.321022,0.141918,21.248505,0.000000,0.002117,0.559141,3.025806,256.807573,0.000000,0.004940,0.029011,-0.014816,-0.123014,1.436332,-0.270858,-0.012312,-0.298556,-0.220820,1.289509,2.010023,0.973245,-0.278390
pxmg.us,ETFs,1603,0.185871,0.010939,8.789109,2.290258,0.299625,0.434920,0.211297,130.271819,0.000000,0.003743,0.505964,1.780365,154.105247,1.659819,0.232065,-0.004705,-0.014748,-0.141068,0.167309,0.357120,-0.012312,0.201279,-0.185145,0.774044,0.487263,0.215214,4.371751
pxmv.us,ETFs,1610,0.238748,0.010462,10.234141,0.827036,0.106899,0.652947,0.247571,954.009781,0.844876,0.004969,0.491234,1.859156,109.322700,0.897250,0.004969,0.018556,-0.014816,-0.135277,-1.230653,1.559201,-0.012312,3.977844,-0.158243,0.631258,0.583599,-0.115320,-0.277798
pxq.us,ETFs,3063,0.145443,0.015803,6.461226,0.000000,0.089157,0.494104,0.258627,138.840700,0.000000,0.000979,0.469301,1.625405,66.117942,0.000000,0.004897,-0.022489,-0.014065,-0.150397,-1.359341,0.683424,-0.012312,0.240565,-0.245785,0.418656,0.297799,-0.434208,-0.279268
pxr.us,ETFs,2242,0.155235,0.018254,8.078493,0.000000,0.117358,0.456296,0.399131,90.319850,0.000000,0.001784,0.478095,1.657751,83.875169,0.000000,0.002230,-0.018181,-0.013721,-0.143916,-1.154783,0.474973,-0.012311,0.018113,-0.228128,0.503901,0.337347,-0.303144,-0.333872
pxsg.us,ETFs,1571,0.205268,0.011898,7.556859,1.754952,0.117834,0.774410,0.374435,1075.551379,0.533048,0.001910,0.420415,1.526552,58.719448,0.000000,0.005092,0.003828,-0.014614,-0.146006,-1.151330,2.228886,-0.012311,4.535072,-0.225374,-0.055203,0.176934,-0.488815,-0.275272
pxsv.us,ETFs,1613,0.202633,0.012116,7.792683,1.484317,0.300248,0.520103,0.205614,544.261062,0.936497,0.003100,0.392911,1.238193,53.434843,0.000000,0.004340,0.002669,-0.014583,-0.145061,0.171826,0.826773,-0.012312,2.099282,-0.199258,-0.321806,-0.175633,-0.527820,-0.290680
pza.us,ETFs,2540,0.143667,0.004772,38.662236,0.000000,0.095313,0.406780,0.122705,46.929072,0.000000,0.000787,0.508145,1.055563,324.167978,0.000000,0.003937,-0.023270,-0.015615,-0.021351,-1.314690,0.201968,-0.012313,-0.180820,-0.249999,0.795184,-0.398928,1.470422,-0.298926
pzd.us,ETFs,2782,0.131109,0.016914,13.220511,0.000000,0.194175,0.371227,0.392619,27.984190,0.000000,0.005392,0.463730,1.141670,76.372864,0.886060,0.003954,-0.028794,-0.013909,-0.123309,-0.597588,0.005950,-0.012311,-0.267676,-0.148965,0.364657,-0.293649,-0.358518,-0.298578
pzi.us,ETFs,3052,0.189493,0.015386,8.807900,0.000000,0.088823,0.387566,0.134065,37.903873,0.000000,0.001311,0.566922,1.858599,186.089795,0.000000,0.008519,-0.003111,-0.014124,-0.140993,-1.361764,0.096033,-0.012312,-0.222197,-0.238518,1.364931,0.582918,0.451287,-0.205114
